Close,7_Day_Moving_Average,30_Day_Moving_Average,60_Day_Moving_Average,90_Day_Moving_Average,daily_return,rolling_return_1y,rolling_return_2y,rolling_return_3y
7062.35,6855.064285714287,6582.2,6526.280833333333,6349.176111111111,0.012436206204484268,,,
7163.65,6899.907142857142,6598.921666666666,6535.579166666666,6363.3661111111105,0.014343667476123256,,,
7131.7,6951.307142857143,6620.206666666667,6546.199166666667,6379.385,-0.004460016890830754,,,
7194.85,6996.25,6640.665,6555.730833333334,6395.267222222222,0.008854831246406958,,,
7279.5,7047.714285714285,6663.744999999999,6566.138333333333,6411.600555555556,0.01176535994496053,,,
7340.0,7106.121428571429,6690.74,6577.306666666666,6428.136666666667,0.008311010371591543,,,
7227.55,7163.949999999999,6720.764999999999,6593.605833333333,6444.746666666668,-0.015320163487738347,,,
7278.15,7199.942857142857,6747.378333333333,6607.223333333332,6460.014999999999,0.007000989270222968,,,
7455.6,7230.771428571429,6778.928333333333,6620.0808333333325,6475.865555555556,0.024381195770903474,,,
7521.3,7272.478571428571,6814.248333333334,6634.971666666666,6493.233333333334,0.0088121680347657,,,
7566.8,7328.135714285715,6850.473333333332,6652.6625,6511.477222222223,0.006049486126068704,,,
7597.8,7381.271428571429,6887.096666666667,6671.865000000001,6530.966111111111,0.004096844108473885,,,
7625.9,7426.742857142858,6924.3516666666665,6692.881666666667,6550.325555555556,0.0036984390218219865,,,
7706.6,7467.585714285715,6961.0616666666665,6715.006666666667,6569.712777777778,0.010582357492230576,,,
7701.55,7536.021428571429,6998.990000000001,6737.283333333334,6590.486111111111,-0.0006552824851426831,,,
7745.05,7596.507142857144,7039.923333333334,6758.841666666666,6610.873333333335,0.005648213671273883,,,
7688.15,7637.857142857143,7079.87,6778.211666666666,6631.702777777778,-0.007346627846172793,,,
7705.05,7661.692857142857,7119.7,6795.3125,6651.243333333334,0.0021981881206794007,,,
7749.1,7681.442857142858,7160.891666666666,6812.3425,6670.631111111112,0.005717029740235358,,,
7771.35,7703.057142857143,7202.705,6830.554166666667,6689.769444444444,0.0028713011833632063,,,
7858.7,7723.835714285714,7244.841666666666,6849.306666666667,6708.310555555555,0.011240003345621918,,,
7843.3,7745.564285714286,7288.275,6873.289166666667,6727.001111111111,-0.001959611640602099,,,
7831.75,7765.814285714286,7330.1066666666675,6898.798333333334,6745.767777777777,-0.0014725944436653204,,,
